b0324_mjukhet_Softness,mjuka,595,böjde,442,mjuk,405,mjukt,360,ledde,359,slank,301,leda,206,blöta,197,leder,195,svagt,182,fint,180,fin,169,blöt,164,smälta,151,duns,149
b0500_ljushuvud_Sage,solen,1185,ledde,359,leda,206,leder,195,sol,174,lett,94,klok,80,behärska,73,stjärna,68,klokt,67,stjärnor,64,stjärnorna,57,solens,55,populär,50,mästare,47
b0537_handledning_Teaching,barn,4721,information,3986,barnen,1806,informationen,1449,skolan,853,barnet,768,bok,719,brev,708,böcker,694,boken,681,informera,607,väcka,558,brevet,508,väckte,474,förklara,396
b0677_verksamhet_Use,brukade,1432,sköt,1193,använda,1122,brukar,938,handlade,646,hantera,629,handlar,598,använt,505,använder,490,ledde,359,arbetade,322,sköta,321,slet,276,arbeta,253,handla,237
b0693_ledning_Direction,skulle,32525,ska,13640,förde,1553,föra,868,fört,463,kontroll,394,ledde,359,skall,351,kontrollera,304,fördes,261,ordna,210,leda,206,styrde,199,leder,195,kontrollen,185
b0737_myndighet_Authority,polisen,4042,tag,3785,kungen,2533,polis,1294,chef,817,poliser,744,kung,628,poliserna,616,absolut,500,grepp,469,chefen,444,polisens,428,respekt,386,ledde,359,kontrollera,304
b0193_litenhet_Littleness,liten,3584,lilla,3089,kort,2390,små,2056,litet,1111,bit,1085,smala,788,minsta,743,mindre,679,korta,636,smal,512,trängde,366,ungar,341,ungarna,314,lille,255
b0366_djur_Animal,hunden,3176,hund,2875,hundar,1530,katten,1393,hundarna,1220,djur,1184,katt,1115,bet,767,val,639,fisk,522,nalle,480,häst,460,vilt,404,hästen,400,hästar,398
b0274_snabbhet_Velocity,fort,9288,snabbt,2447,plötsligt,2374,ögonblick,2216,hunnit,1993,strax,1942,kastade,1789,hinner,1346,telefonen,1339,hastigt,1219,fortare,1066,genast,1028,telefon,960,hinna,954,springa,806
b0276_pådrivning_Impulse,skakade,1826,kastade,1789,slog,1705,träffa,1673,träffade,1091,träffat,1052,slå,652,skakar,632,slår,630,kasta,605,kastar,594,väcka,558,sparkade,516,väckte,474,trampade,444
b0284_framdrivning_Propulsion,suttit,5341,kastade,1789,slängde,710,kasta,605,kastar,594,skjuta,382,rullade,340,startade,273,kastat,273,slänger,267,skjuter,237,skott,232,slänga,204,rullar,188,starta,158
b0204_utplattning_Layer,golvet,5454,bordet,3779,hallen,1759,bord,1066,huden,1000,hud,811,bricka,714,brickan,601,botten,481,tallrik,467,tallriken,440,spegeln,417,ytan,368,golv,339,tallrikar,284
b0251_släthet_Flatness,hallen,1759,kanten,298,plan,205,platta,198,varv,181,tavla,176,plattan,159,hall,133,plåt,131,kant,122,planet,118,skivor,107,skiva,106,planer,99,pannkakor,96
b0448_företeelse_Appearance,blick,11460,blicken,8848,ansikte,4226,visade,3464,visa,2805,gång,2173,blickar,1564,visar,1234,gången,1201,gånger,988,syntes,960,visat,909,historia,821,uppenbarligen,812,ansiktsuttryck,788
b0556_måleri_Painting,ljuset,1001,ljus,859,färg,801,penna,622,pennan,494,rita,483,färger,435,lik,414,färgen,375,ateljén,288,måla,262,fotografiet,223,ateljé,209,målade,205,fotografier,199
b0775_förvärv_Acquisition,fick,35238,få,34714,får,26984,fått,17916,hitta,4425,hittade,3490,hittat,2859,hittar,1516,köpa,717,hittades,540,ägde,482,köpt,441,köpte,428,äger,387,hittats,313
b0785_mottagande_Receiving,fick,35238,få,34714,får,26984,fått,17916,receptionen,439,vinna,191,förtjänade,137,förtjänar,126,välkomna,110,vunnit,92,ärvt,90,följ,81,fuck,76,mottagare,60,mottagaren,58
b0317_okroppslighet_Immateriality,person,2476,personer,1883,tanken,863,personen,809,tanke,749,syn,666,dröm,357,personerna,215,drömmen,207,psykolog,203,psykiskt,200,själ,193,psykologen,188,osynlig,116,psykiska,112
b0441_synsinne_Vision,såg,101425,se,54088,ser,50577,tittade,34356,sett,22274,tittar,14084,blick,11460,titta,10833,blicken,8848,ögonen,8022,stirrade,4754,ses,4326,blickar,2342,bläddrade,2144,tittat,1862
b0480_omdöme_Judgment,tyckte,3395,menar,3264,tycker,3093,funderade,1186,tycktes,1168,tanken,863,menade,776,tanke,749,syn,666,val,639,fundera,587,tycka,553,ansåg,538,konstaterade,383,funderar,370
b0969_domstolsförhandling_Lawsuit,saker,5009,sak,4367,svarade,4365,saken,2635,svarar,2153,svara,1527,förhör,1392,åklagaren,1072,förhöret,917,syn,666,åklagare,534,ärende,471,vädjade,421,förklara,396,svarat,375
b0980_troll_Demon,syn,666,hemska,191,hamnen,189,skugga,189,skuggan,134,synen,112,hemsk,104,skuggorna,98,gigantisk,94,skuggor,93,gigantiska,92,vision,86,varsel,80,hamn,64,kusligt,59
b0992_magi_Sorcery,syn,666,magiska,169,magiskt,114,synen,112,magisk,84,trolla,50,mystiska,46,magi,46,troll,26,telepati,20,exorcism,20,mystiskt,20,mystisk,18,magin,16,besvärjelse,16
b0131_manbarhet_Adolescence,kvinnan,7690,kvinna,6820,mannen,4054,man,3953,kvinnor,3301,män,1567,kvinnorna,1352,männen,909,kvinnans,766,vuxna,654,vuxen,543,mannens,382,kvinnas,219,medelålders,155,manliga,141
b0205_trådformighet_Filament,mannen,4054,man,3953,hår,2514,håret,2469,män,1567,männen,909,mannens,382,tåget,329,skägg,295,streck,225,hårstrån,194,skägget,178,rep,166,repet,155,linje,142
b0214_vidhängning_Pendency,mannen,4054,man,3953,hängde,2656,män,1567,hänger,1238,männen,909,örat,873,hänga,804,öra,777,slängde,710,vinden,635,öron,546,mannens,382,svängde,359,hängt,341
b0256_skrovlighet_Roughness,mannen,4054,man,3953,hår,2514,håret,2469,män,1567,männen,909,rynkade,556,mannens,382,skägg,295,test,233,mustasch,215,rynkar,181,skägget,178,knutas,169,skäggige,160
b0373_mankön_Man,far,5881,mannen,4054,man,3953,pojken,2081,män,1567,pojke,1038,fadern,1006,hanne,976,männen,909,pojkarna,735,karl,621,karlar,492,pojkar,465,mannens,382,faderns,376
b0861_mod_Courage,mannen,4054,man,3953,män,1567,männen,909,vågade,674,fast,532,vågar,415,mannens,382,lugnt,354,lugn,325,våga,267,kraft,244,kämpade,228,mod,227,vågat,203
b0106_tid_Time,sedan,36326,då,27663,tid,26342,tiden,25489,stund,21334,år,20102,redan,11800,någonsin,8460,dag,7877,snart,6117,timmar,5322,alltid,4644,dagen,4609,tag,3785,dagar,3677
